信	E_COMPANY
、	O
康	B_COMPANY
佳	E_COMPANY
、	O
联	B_COMPANY
想	E_COMPANY
、	O
戴	B_COMPANY
尔	E_COMPANY
、	O
惠	B_COMPANY
普	E_COMPANY
等	O
在	O
内	O
的	O
国	O
内	O
外	O
知	O
名	O
客	O
户	O
保	O
持	O
了	O
长	O
期	O
、	O
可	O
持	O
续	O
的	O
合	O
作	O
，	O
是	O
众	O
多	O
国	O
际	O
一	O
线	O
品	O
牌	O
的	O
第	O
一	O
供	O
应	O
商	O
。	O
公	O
司	O
黄	O
金	O
的	O
主	O
要	O
客	O
户	O
洛	O
阳	O
紫	O
金	O
银	O
辉	O
黄	O
金	O
冶	O
炼	O
有	O
限	O
公	O
司	O
是	O
上	B_COMPANY
海	M_COMPANY
黄	M_COMPANY
金	M_COMPANY
交	M_COMPANY
易	M_COMPANY
所	E_COMPANY
会	O
员	O
，	O
公	O
司	O
将	O
黄	O
金	O
产	O
品	O
移	O
交	O
客	O
户	O
通	O
过	O
上	B_COMPANY
海	M_COMPANY
黄	M_COMPANY
金	M_COMPANY
交	M_COMPANY
易	M_COMPANY
所	E_COMPANY
交	O
易	O
系	O
统	O
销	O
售	O
，	O
金	O
锭	O
的	O
下	O
游	O
用	O
户	O
包	O
括	O
黄	O
金	O
生	O
产	O
企	O
业	O
（	O
生	O
产	O
投	O
资	O
金	O
条	O
、	O
标	O
准	O
金	O
锭	O
）	O
、	O
首	O
饰	O
生	O
产	O
企	O
业	O
、	O
其	O
他	O
工	O
业	O
用	O
金	O
企	O
业	O
等	O
，	O
最	O
终	O
用	O
途	O
包	O
括	O
央	O
行	O
（	O
官	O
方	O
储	O
备	O
）	O
、	O
投	O
资	O
、	O
首	O
饰	O
、	O
工	O
业	O
等	O
方	O
面	O
。	O
公	O
司	O
主	O
要	O
产	O
品	O
为	O
除	B_PRODUCT
草	M_PRODUCT
剂	E_PRODUCT
、	O
杀	B_PRODUCT
菌	M_PRODUCT
剂	E_PRODUCT
和	O
杀	B_PRODUCT
虫	M_PRODUCT
剂	E_PRODUCT
等	O
，	O
以	O
出	O
口	O
业	O
务	O
为	O
主	O
，	O
客	O
户	O
主	O
要	O
为	O
陶	B_COMPANY
氏	M_COMPANY
化	M_COMPANY
学	E_COMPANY
、	O
巴	B_COMPANY
斯	M_COMPANY
夫	E_COMPANY
、	O
A	O
D	O
A	O
M	O
A	O
等	O
知	O
名	O
国	O
际	O
农	O
化	O
大	O
公	O
司	O
。	O
精	O
密	O
制	O
造	O
分	O
公	O
司	O
在	O
巩	O
固	O
与	O
米	B_COMPANY
其	M_COMPANY
林	E_COMPANY
等	O
核	O
心	O
客	O
户	O
合	O
作	O
的	O
基	O
础	O
上	O
，	O
顺	O
利	O
完	O
成	O
米	O
其	O
林	O
订	O
单	O
项	O
目	O
，	O
引	O
进	O
新	O
的	O
战	O
略	O
合	O
作	O
伙	O
伴	O
，	O
同	O
时	O
转	O
型	O
升	O
级	O
，	O
向	O
军	O
品	O
领	O
域	O
拓	O
展	O
。	O
高	O
端	O
客	O
户	O
开	O
拓	O
进	O
程	O
加	O
快	O
，	O
成	O
功	O
打	O
入	O
中	O
航	O
工	O
业	O
、	O
中	O
国	O
船	O
舶	O
重	O
工	O
、	O
东	O
风	O
农	O
机	O
等	O
国	O
家	O
重	O
点	O
行	O
业	O
知	O
名	O
企	O
业	O
，	O
实	O
现	O
在	O
宇	O
通	O
客	O
车	O
、	O
金	O
龙	O
客	O
车	O
、	O
比	B_COMPANY
亚	M_COMPANY
迪	E_COMPANY
等	O
新	O
能	O
源	O
汽	O
车	O
领	O
域	O
垄	O
断	O
，	O
激	O
光	O
焊	O
接	O
设	O
备	O
顺	O
利	O
交	O
付	O
上	O
汽	O
、	O
一	B_COMPANY
汽	E_COMPANY
、	O
东	O
风	O
等	O
汽	O
车	O
主	O
机	O
厂	O
。	O
由	O
大	O
族	O
电	O
机	O
完	O
全	O
自	O
主	O
开	O
发	O
的	O
轻	O
量	O
型	O
人	O
机	O
协	O
作	O
机	O
器	O
人	O
进	O
入	O
量	O
产	O
阶	O
段	O
，	O
受	O
到	O
来	O
自	O
欧	B_COMPANY
、	O
美	O
、	O
日	O
、	O
韩	O
等	O
地	O
客	O
户	O
的	O
好	O
评	O
，	O
正	O
逐	O
步	O
建	O
立	O
覆	O
盖	O
全	O
球	O
的	O
销	O
售	O
网	O
络	O
。	O
自	O
主	O
开	O
发	O
的	O
A	B_COMPANY
G	M_COMPANY
V	E_COMPANY
及	O
协	O
作	O
机	O
器	O
人	O
高	O
端	O
客	O
户	O
购	O
买	O
意	O
愿	O
强	O
烈	O
，	O
有	O
望	O
实	O
现	O
小	O
规	O
模	O
销	O
售	O
。	O
公	O
司	O
成	O
为	O
行	O
业	O
内	O
唯	O
一	O
入	O
选	O
国	B_COMPANY
家	M_COMPANY
工	M_COMPANY
信	M_COMPANY
部	E_COMPANY
智	O
能	O
制	O
造	O
试	O
点	O
示	O
范	O
项	O
目	O
名	O
单	O
的	O
企	O
业	O
；	O
成	O
功	O
为	O
宇	B_COMPANY
通	M_COMPANY
客	M_COMPANY
车	E_COMPANY
、	O
徐	B_COMPANY
工	M_COMPANY
集	M_COMPANY
团	E_COMPANY
、	O
星	O
光	O
农	O
机	O
、	O
中	O
农	O
博	O
远	O
、	O
日	B_COMPANY
立	M_COMPANY
电	M_COMPANY
梯	E_COMPANY
等	O
1	O
0	O
余	O
家	O
航	O
空	O
、	O
新	O
能	O
源	O
汽	O
车	O
、	O
农	O
业	O
机	O
械	O
等	O
领	O
域	O
客	O
户	O
打	O
造	O
带	O
有	O
多	O
台	O
F	O
M	O
S	O
激	O
光	O
切	O
割	O
柔	O
性	O
生	O
产	O
线	O
及	O
单	O
机	O
料	O
库	O
的	O
智	B_COMPANY
能	M_COMPANY
化	M_COMPANY
工	M_COMPANY
厂	E_COMPANY
，	O
成	O
为	O
国	O
内	O
首	O
家	O
提	O
供	O
完	O
整	O
智	O
能	O
化	O
切	O
割	O
解	O
决	O
方	O
案	O
的	O
企	O
业	O
，	O
实	O
现	O
销	O
售	O
收	O
入	O
约	O
5	O
,	O
6	O
0	O
0	O
万	O
元	O
；	O
公	O
司	O
动	O
力	O
电	O
池	O
焊	O
接	O
自	O
动	O
化	O
设	O
备	O
广	O
泛	O
应	O
用	O
于	O
动	O
力	O
电	O
池	O
电	O
芯	O
及	O
模	O
组	O
激	O
光	O
焊	O
接	O
，	O
获	O
得	O
国	O
内	O
知	O
名	O
锂	O
电	O
池	O
厂	O
商	O
的	O
认	O
可	O
，	O
实	O
现	O
销	O
售	O
收	O
入	O
约	O
1	O
.	O
1	O
亿	O
元	O
；	O
新	O
产	O
品	O
自	O
动	O
化	O
组	O
装	O
设	O
备	O
以	O
及	O
完	O
成	O
升	O
级	O
的	O
多	O
媒	O
体	O
检	O
测	O
设	O
备	O
首	O
次	O
大	O
规	O
模	O
应	O
用	O
在	O
媒	O
体	O
用	O
户	O
体	O
验	O
领	O
域	O
，	O
获	O
华	B_COMPANY
为	E_COMPANY
、	O
三	B_COMPANY
星	E_COMPANY
等	O
高	O
端	O
客	O
户	O
认	O
可	O
，	O
实	O
现	O
销	O
售	O
收	O
入	O
约	O
2	O
亿	O
元	O
；	O
脆	O
性	O
材	O
料	O
切	O
割	O
设	O
备	O
及	O
其	O
自	O
动	O
化	O
生	O
产	O
线	O
首	O
次	O
切	O
入	O
面	O
板	O
行	O
业	O
液	B_COMPANY
晶	M_COMPANY
L	M_COMPANY
C	M_COMPANY
D	E_COMPANY
、	O
O	O
L	O
E	O
D	O
生	O
产	O
制	O
程	O
，	O
深	O
受	O
华	B_COMPANY
星	M_COMPANY
光	M_COMPANY
电	E_COMPANY
、	O
京	O
东	O
方	O
等	O
多	O
家	O
行	O
业	O
龙	O
头	O
客	O
户	O
好	O
评	O
，	O
目	O
前	O
已	O
实	O
现	O
销	O
售	O
收	O
入	O
约	O
1	O
亿	O
元	O
。	O
具	O
备	O
抓	O
取	O
、	O
分	O
拣	O
、	O
快	O
速	O
整	O
列	O
等	O
功	O
能	O
的	O
D	B_PRODUCT
E	M_PRODUCT
L	M_PRODUCT
T	M_PRODUCT
A	M_PRODUCT
并	M_PRODUCT
联	M_PRODUCT
机	M_PRODUCT
器	M_PRODUCT
人	E_PRODUCT
实	O
现	O
一	O
次	O
订	O
单	O
1	O
1	O
2	O
台	O
，	O
广	O
泛	O
应	O
用	O
于	O
电	O
子	O
、	O
医	O
药	O
、	O
食	O
品	O
等	O
制	O
造	O
领	O
域	O
；	O
激	O
光	O
导	O
航	O
A	B_COMPANY
G	M_COMPANY
V	E_COMPANY
、	O
顶	O
升	O
式	O
、	O
背	O
负	O
牵	O
引	O
式	O
及	O
单	O
向	O
潜	O
伏	O
式	O
等	O
多	O
款	O
A	O
G	O
V	O
产	O
品	O
已	O
完	O
成	O
样	O
机	O
制	O
作	O
，	O
处	O
于	O
电	O
子	O
行	O
业	O
主	O
流	O
客	O
户	O
试	O
用	O
阶	O
段	O
。	O
公	O
司	O
通	O
过	O
多	O
年	O
的	O
积	O
累	O
沉	O
淀	O
在	O
自	O
动	O
化	O
输	O
送	O
业	O
务	O
领	O
域	O
拥	O
有	O
优	O
质	O
稳	O
定	O
的	O
客	O
户	O
群	O
体	O
，	O
客	O
户	O
覆	O
盖	O
众	O
多	O
知	O
名	O
汽	O
车	O
厂	O
商	O
包	O
括	O
福	B_COMPANY
特	M_COMPANY
汽	M_COMPANY
车	M_COMPANY
公	M_COMPANY
司	E_COMPANY
、	O
一	B_COMPANY
汽	M_COMPANY
大	M_COMPANY
众	M_COMPANY
汽	M_COMPANY
车	M_COMPANY
有	M_COMPANY
限	M_COMPANY
公	M_COMPANY
司	E_COMPANY
、	O
广	B_COMPANY
州	M_COMPANY
本	M_COMPANY
田	M_COMPANY
汽	M_COMPANY
车	M_COMPANY
有	M_COMPANY
限	M_COMPANY
公	M_COMPANY
司	E_COMPANY
、	O
东	B_COMPANY
风	M_COMPANY
汽	M_COMPANY
车	M_COMPANY
公	M_COMPANY
司	E_COMPANY
、	O
一	B_COMPANY
汽	M_COMPANY
轿	M_COMPANY
车	M_COMPANY
股	M_COMPANY
份	M_COMPANY
有	M_COMPANY
限	M_COMPANY
公	M_COMPANY
司	E_COMPANY
、	O
广	O
汽	O
菲	O
亚	O
特	O
汽	O
车	O
有	O
限	O
公	O
司	O
等	O
等	O
。	O
在	O
汽	O
车	O
物	O
流	O
自	O
动	O
化	O
装	O
备	O
系	O
统	O
领	O
域	O
，	O
本	O
公	O
司	O
以	O
雄	O
厚	O
的	O
技	O
术	O
实	O
力	O
和	O
良	O
好	O
的	O
产	O
品	O
质	O
量	O
赢	O
得	O
了	O
众	O
多	O
整	O
车	O
厂	O
的	O
信	O
赖	O
，	O
客	O
户	O
覆	O
盖	O
了	O
大	O
多	O
数	O
主	O
流	O
汽	O
车	O
厂	O
商	O
，	O
特	O
别	O
是	O
与	O
福	B_COMPANY
特	M_COMPANY
汽	M_COMPANY
车	M_COMPANY
公	M_COMPANY
司	E_COMPANY
、	O
东	B_COMPANY
风	M_COMPANY
汽	M_COMPANY
车	M_COMPANY
公	M_COMPANY
司	E_COMPANY
、	O
一	B_COMPANY
汽	M_COMPANY
大	M_COMPANY
众	M_COMPANY
汽	M_COMPANY
车	M_COMPANY
有	M_COMPANY
限	M_COMPANY
公	M_COMPANY
司	E_COMPANY
、	O
广	B_COMPANY
州	M_COMPANY
本	M_COMPANY
田	M_COMPANY
汽	M_COMPANY
车	M_COMPANY
有	M_COMPANY
限	M_COMPANY
公	M_COMPANY
司	E_COMPANY
、	O
一	B_COMPANY
汽	M_COMPANY
轿	M_COMPANY
车	M_COMPANY
股	M_COMPANY
份	M_COMPANY
有	M_COMPANY
限	M_COMPANY
公	M_COMPANY
司	E_COMPANY
、	O
广	B_COMPANY
汽	M_COMPANY
菲	M_COMPANY
亚	M_COMPANY
特	M_COMPANY
汽	M_COMPANY
车	M_COMPANY
有	M_COMPANY
限	M_COMPANY
公	M_COMPANY
司	E_COMPANY
等	O
知	O
名	O
汽	O
车	O
整	O
车	O
厂	O
商	O
建	O
立	O
了	O
良	O
好	O
稳	O
定	O
的	O
业	O
务	O
合	O
作	O
关	O
系	O
；	O
在	O
商	O
业	O
物	O
流	O
系	O
统	O
领	O
域	O
，	O
本	O
公	O
司	O
服	O
务	O
过	O
的	O
客	O
户	O
有	O
白	B_COMPANY
云	M_COMPANY
机	M_COMPANY
场	E_COMPANY
、	O
耐	B_COMPANY
克	E_COMPANY
（	O
中	O
国	O
）	O
等	O
知	O
名	O
企	O
业	O
；	O
在	O
散	B_PRODUCT
料	M_PRODUCT
输	M_PRODUCT
送	M_PRODUCT
机	E_PRODUCT
领	O
域	O
，	O
本	O
公	O
司	O
的	O
客	O
户	O
包	O
括	O
了	O
宝	B_COMPANY
钢	E_COMPANY
、	O
韶	O
钢	O
等	O
大	O
型	O
冶	O
金	O
矿	O
山	O
企	O
业	O
；	O
在	O
风	O
电	O
产	O
业	O
领	O
域	O
，	O
本	O
公	O
司	O
与	O
西	B_COMPANY
门	M_COMPANY
子	E_COMPANY
、	O
阿	B_COMPANY
尔	M_COMPANY
斯	M_COMPANY
通	E_COMPANY
、	O
G	O
E	O
等	O
结	O
成	O
了	O
战	O
略	O
合	O
作	O
关	O
系	O
。	O
目	O
前	O
聚	O
焦	O
四	O
大	O
行	O
业	O
客	O
户	O
类	O
型	O
：	O
制	O
造	O
、	O
物	O
流	O
、	O
电	O
商	O
/	O
互	O
联	O
网	O
、	O
会	O
议	O
/	O
赛	O
事	O
，	O
为	O
方	B_COMPANY
太	E_COMPANY
、	O
可	B_COMPANY
口	M_COMPANY
可	M_COMPANY
乐	E_COMPANY
、	O
京	O
东	O
、	O
苏	B_COMPANY
宁	E_COMPANY
、	O
o	O
f	O
o	O
、	O
大	O
连	O
达	O
沃	O
斯	O
论	O
坛	O
等	O
众	O
多	O
知	O
名	O
企	O
业	O
和	O
活	O
动	O
等	O
提	O
供	O
了	O
全	O
链	O
条	O
的	O
城	O
市	O
物	O
流	O
供	O
应	O
链	O
解	O
决	O
方	O
案	O
。	O
公	O
司	O
重	O
点	O
完	O
善	O
原	O
有	O
核	O
心	O
空	O
调	O
元	O
器	O
件	O
产	O
品	O
系	O
列	O
，	O
加	O
强	O
新	O
一	O
代	O
电	B_PRODUCT
子	M_PRODUCT
膨	M_PRODUCT
胀	M_PRODUCT
阀	E_PRODUCT
、	O
商	B_PRODUCT
用	M_PRODUCT
元	M_PRODUCT
器	M_PRODUCT
件	E_PRODUCT
、	O
控	B_PRODUCT
制	M_PRODUCT
器	E_PRODUCT
等	O
产	O
品	O
开	O
拓	O
；	O
加	O
大	O
传	B_PRODUCT
感	M_PRODUCT
器	E_PRODUCT
在	O
H	B_COMPANY
V	M_COMPANY
A	M_COMPANY
C	E_COMPANY
、	O
汽	O
车	O
等	O
领	O
域	O
的	O
应	O
用	O
与	O
销	O
售	O
，	O
加	O
速	O
新	O
能	O
源	O
汽	O
车	O
热	O
管	O
理	O
系	O
统	O
产	O
业	O
布	O
局	O
；	O
设	O
立	O
韩	O
国	O
子	O
公	O
司	O
，	O
完	O
善	O
泛	B_COMPANY
亚	M_COMPANY
太	E_COMPANY
、	O
美	B_COMPANY
洲	E_COMPANY
、	O
欧	B_COMPANY
洲	E_COMPANY
分	O
区	O
域	O
营	O
销	O
网	O
络	O
，	O
重	O
点	O
客	O
户	O
取	O
得	O
突	O
破	O
，	O
提	O
升	O
海	O
外	O
市	O
场	O
份	O
额	O
；	O
加	O
快	O
美	O
国	O
田	O
纳	O
西	O
州	O
孟	O
菲	O
斯	O
生	O
产	O
基	O
地	O
建	O
设	O
，	O
协	O
同	O
美	O
国	O
、	O
日	O
本	O
、	O
泰	O
国	O
、	O
韩	O
国	O
、	O
欧	B_COMPANY
洲	M_COMPANY
公	M_COMPANY
司	E_COMPANY
构	O
建	O
国	O
际	O
化	O
技	O
术	O
、	O
制	O
造	O
、	O
销	O
售	O
、	O
服	O
务	O
为	O
一	O
体	O
的	O
平	O
台	O
。	O
在	O
采	O
购	O
协	O
同	O
方	O
面	O
，	O
H	O
i	O
l	O
i	O
t	O
e	O
确	O
定	O
采	O
购	O
新	B_COMPANY
航	M_COMPANY
集	M_COMPANY
团	E_COMPANY
的	O
铝	O
合	O
金	O
盖	O
板	O
产	O
品	O
，	O
同	O
时	O
双	O
方	O
共	O
同	O
投	O
资	O
的	O
粉	O
末	O
冶	O
金	O
项	O
目	O
已	O
立	O
项	O
，	O
进	O
入	O
可	O
研	O
阶	O
段	O
。	O
在	O
压	O
铸	O
及	O
冷	O
挤	O
压	O
产	O
品	O
方	O
面	O
，	O
进	O
入	O
国	O
内	O
重	O
点	O
企	O
业	O
配	O
套	O
体	O
系	O
，	O
完	O
成	O
中	O
高	O
端	O
乘	O
用	O
车	O
量	O
产	O
交	O
付	O
；	O
启	O
动	O
发	O
动	O
机	O
缸	O
体	O
铸	O
造	O
研	O
究	O
，	O
进	O
入	O
广	B_COMPANY
汽	M_COMPANY
研	M_COMPANY
究	M_COMPANY
院	E_COMPANY
三	O
缸	O
机	O
缸	O
体	O
铸	O
造	O
项	O
目	O
，	O
实	O
现	O
产	O
品	O
结	O
构	O
调	O
整	O
。	O
3	O
.	O
公	O
司	O
医	B_PRODUCT
疗	M_PRODUCT
器	M_PRODUCT
械	E_PRODUCT
产	O
业	O
主	O
要	O
产	O
品	O
为	O
托	O
管	O
企	O
业	O
江	O
航	O
公	O
司	O
的	O
制	B_PRODUCT
氧	M_PRODUCT
机	E_PRODUCT
、	O
血	B_PRODUCT
压	M_PRODUCT
计	E_PRODUCT
、	O
雾	B_PRODUCT
化	M_PRODUCT
器	E_PRODUCT
和	O
贵	B_COMPANY
州	M_COMPANY
风	M_COMPANY
雷	M_COMPANY
公	M_COMPANY
司	E_COMPANY
的	O
高	O
压	O
氧	O
舱	O
等	O
。	O
目	O
前	O
，	O
产	O
品	O
已	O
配	O
套	O
国	O
内	O
主	O
流	O
主	O
车	O
厂	O
，	O
国	O
际	O
市	O
场	O
方	O
面	O
已	O
成	O
为	O
菲	B_COMPANY
亚	M_COMPANY
特	E_COMPANY
、	O
福	B_COMPANY
特	E_COMPANY
、	O
日	O
产	O
、	O
五	B_COMPANY
十	M_COMPANY
铃	E_COMPANY
、	O
通	B_COMPANY
用	E_COMPANY
、	O
戴	B_COMPANY
姆	M_COMPANY
勒	E_COMPANY
等	O
国	O
际	O
公	O
司	O
合	O
格	O
供	O
应	O
商	O
。	O
公	O
司	O
将	O
利	O
用	O
厦	B_COMPANY
门	M_COMPANY
汉	M_COMPANY
胜	M_COMPANY
秦	M_COMPANY
岭	M_COMPANY
宇	M_COMPANY
航	M_COMPANY
有	M_COMPANY
限	M_COMPANY
公	M_COMPANY
司	E_COMPANY
在	O
飞	O
机	O
发	O
电	O
系	O
统	O
产	O
品	O
（	O
包	O
括	O
其	O
控	O
制	O
装	O
置	O
和	O
零	O
部	O
件	O
）	O
的	O
维	O
修	O
和	O
大	O
修	O
，	O
相	O
关	O
零	O
部	O
件	O
进	O
出	O
口	O
和	O
仓	O
储	O
等	O
业	O
务	O
方	O
面	O
作	O
为	O
美	B_COMPANY
国	M_COMPANY
汉	M_COMPANY
胜	M_COMPANY
公	M_COMPANY
司	E_COMPANY
在	O
中	O
国	O
大	O
陆	O
发	O
电	O
机	O
产	O
品	O
的	O
唯	O
一	O
O	O
E	O
M	O
产	O
品	O
的	O
维	O
修	O
商	O
的	O
优	O
势	O
，	O
拓	O
展	O
B	O
7	O
3	O
7	O
/	O
B	O
7	O
6	O
7	O
/	O
B	O
7	O
5	O
7	O
/	O
B	O
7	O
7	O
7	O
以	O
及	O
A	O
3	O
2	O
0	O
等	O
民	O
用	O
飞	O
机	O
发	O
电	O
机	O
系	O
统	O
产	O
品	O
的	O
维	O
修	O
和	O
大	O
修	O
业	O
务	O
。	O
在	O
广	O
西	O
柳	O
州	O
组	O
建	O
分	O
公	O
司	O
，	O
承	O
接	O
上	B_COMPANY
汽	M_COMPANY
通	M_COMPANY
用	M_COMPANY
五	M_COMPANY
菱	E_COMPANY
、	O
宝	O
骏	O
多	O
款	O
车	O
型	O
的	O
多	O
项	O
骨	O
架	O
项	O
目	O
，	O
目	O
前	O
已	O
实	O
现	O
小	O
批	O
量	O
供	O
货	O
。	O
日	B_COMPANY
本	M_COMPANY
N	M_COMPANY
S	M_COMPANY
K	M_COMPANY
集	M_COMPANY
团	E_COMPANY
：	O
日	B_COMPANY
本	M_COMPANY
精	M_COMPANY
工	M_COMPANY
株	M_COMPANY
式	M_COMPANY
会	M_COMPANY
社	E_COMPANY
（	O
N	O
S	O
K	O
.	O
L	O
T	O
D	O
）	O
成	O
立	O
于	O
1	O
9	O
1	O
6	O
年	O
，	O
是	O
日	O
本	O
国	O
内	O
第	O
一	O
家	O
设	O
计	O
生	O
产	O
轴	O
承	O
的	O
厂	O
商	O
N	B_COMPANY
S	M_COMPANY
K	E_COMPANY
的	O
主	O
要	O
产	O
品	O
有	O
轴	B_PRODUCT
承	E_PRODUCT
和	O
汽	B_PRODUCT
车	M_PRODUCT
零	M_PRODUCT
部	M_PRODUCT
件	E_PRODUCT
。	O
报	O
告	O
期	O
内	O
，	O
公	O
司	O
的	O
主	O
要	O
业	O
务	O
为	O
集	B_PRODUCT
成	M_PRODUCT
电	M_PRODUCT
路	M_PRODUCT
芯	M_PRODUCT
片	E_PRODUCT
设	O
计	O
与	O
销	O
售	O
，	O
包	O
括	O
智	B_PRODUCT
能	M_PRODUCT
芯	M_PRODUCT
片	E_PRODUCT
产	O
品	O
和	O
特	B_PRODUCT
种	M_PRODUCT
集	M_PRODUCT
成	M_PRODUCT
电	M_PRODUCT
路	E_PRODUCT
产	O
品	O
，	O
分	O
别	O
由	O
北	B_COMPANY
京	M_COMPANY
同	M_COMPANY
方	M_COMPANY
微	M_COMPANY
电	M_COMPANY
子	M_COMPANY
有	M_COMPANY
限	M_COMPANY
公	M_COMPANY
司	E_COMPANY
（	O
简	O
称	O
“	B_COMPANY
同	M_COMPANY
方	M_COMPANY
微	M_COMPANY
电	M_COMPANY
子	M_COMPANY
”	E_COMPANY
）	O
和	O
深	B_COMPANY
圳	M_COMPANY
市	M_COMPANY
国	M_COMPANY
微	M_COMPANY
电	M_COMPANY
子	M_COMPANY
有	M_COMPANY
限	M_COMPANY
公	M_COMPANY
司	E_COMPANY
（	O
简	O
称	O
“	B_COMPANY
国	M_COMPANY
微	M_COMPANY
电	M_COMPANY
子	M_COMPANY
”	E_COMPANY
）	O
两	O
个	O
核	O
心	O
子	O
公	O
司	O
承	O
担	O
。	O
通	O
过	O
多	O
年	O
的	O
市	O
场	O
耕	O
耘	O
，	O
公	O
司	O
积	O
累	O
了	O
深	O
厚	O
的	O
客	O
户	O
资	O
源	O
，	O
目	O
前	O
公	O
司	O
智	B_PRODUCT
能	M_PRODUCT
卡	M_PRODUCT
芯	M_PRODUCT
片	E_PRODUCT
业	O
务	O
的	O
客	O
户	O
包	O
括	O
了	O
法	B_COMPANY
国	M_COMPANY
金	M_COMPANY
雅	M_COMPANY
拓	M_COMPANY
公	M_COMPANY
司	E_COMPANY
和	O
德	B_COMPANY
国	M_COMPANY
捷	M_COMPANY
德	M_COMPANY
公	M_COMPANY
司	E_COMPANY
在	O
内	O
的	O
全	O
球	O
前	O
六	O
大	O
智	O
能	O
卡	O
商	O
，	O
产	O
品	O
销	O
往	O
国	O
内	O
外	O
市	O
场	O
；	O
公	O
司	O
特	O
种	O
集	O
成	O
电	O
路	O
业	O
务	O
的	O
客	O
户	O
包	O
括	O
了	O
多	O
家	O
国	O
家	O
重	O
点	O
特	O
种	O
装	O
备	O
研	O
制	O
单	O
位	O
，	O
产	O
品	O
广	O
泛	O
用	O
于	O
国	O
家	O
重	O
点	O
项	O
目	O
等	O
各	O
类	O
特	O
种	O
装	O
备	O
。	O
公	O
司	O
半	B_PRODUCT
导	M_PRODUCT
体	M_PRODUCT
功	M_PRODUCT
率	M_PRODUCT
器	M_PRODUCT
件	E_PRODUCT
产	O
品	O
主	O
要	O
包	O
括	O
高	B_COMPANY
压	M_COMPANY
超	M_COMPANY
结	M_COMPANY
M	M_COMPANY
O	M_COMPANY
S	M_COMPANY
F	M_COMPANY
E	M_COMPANY
T	E_COMPANY
、	O
I	O
G	O
B	O
T	O
、	O
I	B_COMPANY
G	M_COMPANY
T	M_COMPANY
O	E_COMPANY
等	O
先	O
进	O
半	O
导	O
体	O
功	O
率	O
器	O
件	O
以	O
及	O
相	O
关	O
的	O
电	O
源	O
管	O
理	O
集	O
成	O
电	O
路	O
等	O
产	O
品	O
，	O
可	O
以	O
广	O
泛	O
应	O
用	O
于	O
节	O
能	O
、	O
绿	O
色	O
照	O
明	O
、	O
风	O
力	O
发	O
电	O
、	O
智	O
能	O
电	O
网	O
、	O
混	O
合	O
动	O
力	O
/	O
电	O
动	O
汽	O
车	O
、	O
仪	O
器	O
仪	O
表	O
、	O
消	O
费	O
电	O
子	O
等	O
领	O
域	O
。	O
同	O
时	O
，	O
发	O
挥	O
公	O
司	O
自	O
有	O
的	O
以	O
C	O
P	O
U	O
/	O
F	O
P	O
G	O
A	O
为	O
核	O
心	O
的	O
7	O
大	O
系	O
列	O
/	O
3	O
0	O
0	O
多	O
款	O
芯	O
片	O
资	O
源	O
优	O
势	O
，	O
加	O
强	O
与	O
用	O
户	O
的	O
合	O
作	O
，	O
拓	O
展	O
S	O
I	O
P	O
产	O
品	O
市	O
场	O
，	O
开	O
发	O
通	B_COMPANY
用	M_COMPANY
S	M_COMPANY
I	M_COMPANY
P	E_COMPANY
模	O
块	O
产	O
品	O
，	O
形	O
成	O
公	O
司	O
新	O
的	O
利	O
润	O
增	O
长	O
点	O
。	O
报	O
告	O
期	O
内	O
，	O
公	O
司	O
的	O
主	O
要	O
业	O
务	O
为	O
集	O
成	O
电	O
路	O
芯	O
片	O
设	O
计	O
与	O
销	O
售	O
，	O
包	O
括	O
智	B_PRODUCT
能	M_PRODUCT
芯	M_PRODUCT
片	E_PRODUCT
产	O
品	O
、	O
特	B_PRODUCT
种	M_PRODUCT
集	M_PRODUCT
成	M_PRODUCT
电	M_PRODUCT
路	E_PRODUCT
产	O
品	O
和	O
存	B_PRODUCT
储	M_PRODUCT
器	M_PRODUCT
芯	M_PRODUCT
片	E_PRODUCT
产	O
品	O
，	O
分	O
别	O
由	O
北	B_COMPANY
京	M_COMPANY
同	M_COMPANY
方	M_COMPANY
微	M_COMPANY
电	M_COMPANY
子	M_COMPANY
有	M_COMPANY
限	M_COMPANY
公	M_COMPANY
司	E_COMPANY
（	O
简	O
称	O
“	B_COMPANY
同	M_COMPANY
方	M_COMPANY
微	M_COMPANY
电	M_COMPANY
子	M_COMPANY
”	E_COMPANY
）	O
、	O
深	B_COMPANY
圳	M_COMPANY
市	M_COMPANY
国	M_COMPANY
微	M_COMPANY
电	M_COMPANY
子	M_COMPANY
有	M_COMPANY
限	M_COMPANY
公	M_COMPANY
司	E_COMPANY
（	O
简	O
称	O
“	B_COMPANY
国	M_COMPANY
微	M_COMPANY
电	M_COMPANY
子	M_COMPANY
”	E_COMPANY
）	O
和	O
西	B_COMPANY
安	M_COMPANY
紫	M_COMPANY
光	M_COMPANY
国	M_COMPANY
芯	M_COMPANY
半	M_COMPANY
导	M_COMPANY
体	M_COMPANY
有	M_COMPANY
限	M_COMPANY
公	M_COMPANY
司	E_COMPANY
（	O
简	O
称	O
“	B_COMPANY
西	M_COMPANY
安	M_COMPANY
紫	M_COMPANY
光	M_COMPANY
国	M_COMPANY
芯	M_COMPANY
”	E_COMPANY
）	O
三	O
个	O
核	O
心	O
子	O
公	O
